rating,review,augmented
3,"Beware those customers that wanted a stainless steel to match their decor,  this one is BLACK with a silver trimer, Disappointed about that.  I haven't used it yet, I will make another review then.",False
3,"Beware those customers that wanted a stainless steel to match their decor, this one is BLACK with a silver trimer,",True
3,"Disappointed about that. I haven't used it yet, I will make another review then.",True
3,"Disappointed about that. I haven't used it yet, I will make another review then. Beware those customers that wanted a stainless steel to match their decor, this one is BLACK with a silver trimer,",True
2,It was too little for my needs.,False
2,It was too little for my needs.,True
2,It was too little for my needs.,True
2,"I wanted a small microwave unit for my counter. I chose Black & Decker because of the brand successes.This is small, but too small for even a bag of microwave popcorn! Also, the buttons are difficult to get to respond. It takes 3 or 4 tries to get what I am pressing entered. And NOISY! OMG! is it noisy! If I could return it, I would but I've had it longer than the return policy allows. The only reason I didn't consider returning it sooner is because I figured the buttons just needed breaking in and I could live with the other issues. But, seriously, the buttons and the noise are driving me crazy!",False
2,I wanted a small microwave unit for my counter. I chose Black & Decker because of the brand successes.This is,True
2,"small, but too small for even a bag of microwave popcorn! Also, the buttons are difficult to get to respond.",True
2,It takes 3 or 4 tries to get what I am pressing entered. And NOISY! OMG! is it noisy! If,True
2,"I could return it, I would but I've had it longer than the return policy allows. The only reason I",True
2,didn't consider returning it sooner is because I figured the buttons just needed breaking in and I could live with,True
2,"small, but too small for even a bag of microwave popcorn! Also, the buttons are difficult to get to respond. I wanted a small microwave unit for my counter. I chose Black & Decker because of the brand successes.This is I could return it, I would but I've had it longer than the return policy allows. The only reason I It takes 3 or 4 tries to get what I am pressing entered. And NOISY! OMG! is it noisy! If the other issues. But, seriously, the buttons and the noise are driving me crazy! didn't consider returning it sooner is because I figured the buttons just needed breaking in and I could live with",True
3,"I was trying to get a little microwave for simple defrosting and cooking quick frozen meals. Forget this one. Although it is the right size, and quite attractive, the power level is ridiculously low. I donated it after a week or two. My unhappiness with the product had everything to do with my ignorance, and not any fault of manufacturer. Thanks anyway!!",False
3,I was trying to get a little microwave for simple defrosting and cooking quick frozen meals. Forget this one. Although,True
3,"it is the right size, and quite attractive, the power level is ridiculously low. I donated it after a week",True
3,"or two. My unhappiness with the product had everything to do with my ignorance, and not any fault of manufacturer.",True
3,Thanks anyway!!,True
3,"it is the right size, and quite attractive, the power level is ridiculously low. I donated it after a week I was trying to get a little microwave for simple defrosting and cooking quick frozen meals. Forget this one. Although Thanks anyway!! or two. My unhappiness with the product had everything to do with my ignorance, and not any fault of manufacturer.",True
